SiteNumber,SiteCode,Type,LocationID,Region,City,FacilityName,Ownership,Use,Owner,OwnerAddress,OwnerCityStateZIP,OwnerPhone,Manager,ManagerPhone
50759.3,A,AIRPORT,'K55,VALDEZ-CHITNA-WHITIE,VALDEZ,THOMPSON PASS,PUBLIC,PUBLIC,STATE OF ALASKA - DNR,"550 W 7TH AVE, SUITE 900C","ANCHORAGE, AK 99501",907-269-8503,MGR. DNR SOUTHCENTRAL REG,907-269-8508
50825.11,H,HELIPORT,'1AK7,VALDEZ-CHITNA-WHITIE,VALDEZ,VALDEZ HOSPITAL,PRIVATE,PRIVATE,CITY OF VALDEZ,212 CHENEGA AVE,"VALDEZ, AK 99686",907-835-4313,PAULINE DOUCET,907-835-2249
50825.1,A,AIRPORT,'VDZ,VALDEZ-CHITNA-WHITIE,VALDEZ,VALDEZ PIONEER FIELD,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-5217,STEVE SEARLES,907-835-5658
50828,A,AIRPORT,'VEE,UPPER YUKON,VENETIE,VENETIE,PRIVATE,PUBLIC,VENETIE TRIBAL GOVERNMENT,BOX 81080,"VENETIE, AK 99781",907-849-8165,EDDIE FRANK,907-849-8165
50829.7,A,AIRPORT,'0AK6,MATANUSKA-SUSITNA,VICTORY BIBLE CAMP,VICTORY,PRIVATE,PRIVATE,RYAN COTE,64741 S VICTORY RD,"SUTTON, AK 99674",,RYAN COTE,907-745-4203
50855.2,A,AIRPORT,'AWI,BARROW,WAINWRIGHT,WAINWRIGHT,PUBLIC,PUBLIC,NORTH SLOPE BOROUGH,BOX 69,"BARROW, AK 99723",907-852-2611,TOM D. NICOLOS,907-852-2611
50855.1,A,AIRPORT,'AK03,BARROW,WAINWRIGHT,WAINWRIGHT AS,PRIVATE,PRIVATE,OLGOONIK CORPORATION,"3201 C ST, SUITE 700","ANCHORAGE, AK 99506",907-562-8728,CHUCK MILLER,907-244-9640
50860,A,AIRPORT,'IWK,NOME,WALES,WALES,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-2200,JOSEPH JOHNSON,907-443-3431
50870.24,A,AIRPORT,'0AK1,MATANUSKA-SUSITNA,WASILLA,ANDERSON LAKE,PRIVATE,PRIVATE,SHAW TRI-LKS HOMEOWNER ASSOC,"3060 NORTH LAZY EIGHT CT, #14","WASILLA, AK 99654",907-373-4640,AVIATION COMMITTEE CHAIRMAN,907-373-4640
50870.73,A,AIRPORT,'AK85,MATANUSKA-SUSITNA,WASILLA,BIRCHWATER,PRIVATE,PRIVATE,JOSEPH FISCHER,14220 S RENEGADE AVE,"TUCSON, AZ 85736",907-376-0227,JOSEPH FISCHER,907-376-0227
50870.6,C,SEAPLANE BASE,'D75,MATANUSKA-SUSITNA,WASILLA,BLODGETT LAKE,PUBLIC,PUBLIC,STATE OF AK DNR,"550 W 7TH AVE, SUITE 900C","ANCHORAGE, AK 99501",907-269-8400,CLIFF LARSON,907-269-8508
50870.25,A,AIRPORT,'71AK,MATANUSKA-SUSITNA,WASILLA,BLUFF PARK FARM,PRIVATE,PRIVATE,RICHARD BESSE,1890 JAIME MARIE CIR,"WASILLA, AK 99654",907-357-4257,RICHARD BESSE,907-357-4257
50870.22,A,AIRPORT,'3AK8,MATANUSKA-SUSITNA,WASILLA,BOISSELLE'S STRIP,PRIVATE,PRIVATE,MARK FREDERICK BOISSELLE,PO BOX 871191,"WASILLA, AK 99687",907-376-7482,MARK FREDERICK BOISSELLE,907-376-7482
50870.74,H,HELIPORT,'60AK,MATANUSKA-SUSITNA,WASILLA,CAROL'S,PRIVATE,PRIVATE,MIKE SAGE,2508 NORTH POINTE CIR,"WASILLA, AK 99654",907-746-0290,MIKE SAGE,907-746-0290
50870.4,A,AIRPORT,'6AK9,MATANUSKA-SUSITNA,WASILLA,CIZEK NORTH,PRIVATE,PRIVATE,MARK A. CIZEK,5098 NORTH CUBS CIR,"WASILLA, AK 99654",907-373-6546,MARK A. CIZEK,907-373-6546
50870.35,C,SEAPLANE BASE,'3H3,MATANUSKA-SUSITNA,WASILLA,COTTONWOOD LAKE,PUBLIC,PUBLIC,STATE OF AK DNR,"550 W 7TH AVE, SUITE 900C","ALASKA, AK 99501",907-269-8400,RICK & LYNN GATTIS,907-373-0300
50870.42,A,AIRPORT,'58AK,MATANUSKA-SUSITNA,WASILLA,FAIRVIEW EAST,PRIVATE,PRIVATE,FAIRVIEW EAST,PO BOX 870948,"WASILLA, AK 99687",907-376-5265,B.H. TILTON,907-376-5265
50870.59,A,AIRPORT,'AK58,MATANUSKA-SUSITNA,WASILLA,FAIRVIEW WEST,PRIVATE,PRIVATE,WILLIAM S. JONES,HC 31 BOX 5120,"WASILLA, AK 99654",907-373-3699,WILLIAM S. JONES,907-373-3699
50870.52,A,AIRPORT,'36AK,MATANUSKA-SUSITNA,WASILLA,FLYWAY FARM AIRSTRIP,PRIVATE,PRIVATE,"FLYWAY FARM, LLC",127 EAST POTTER DR,"ANCHORAGE, AK 99518",907-562-2453,DEE HANSON,907-440-6488
50870.11,A,AIRPORT,'AK83,MATANUSKA-SUSITNA,WASILLA,GANNON'S LANDING,PRIVATE,PRIVATE,CHARLY CENTER,PO BOX 298783,"WASILLA, AK 99654",907-376-8069,CHARLY CENTER,907-376-8069
50870.26,A,AIRPORT,'16AK,ALEUTIAN ISLANDS,WASILLA,GATTIS STRIP,PRIVATE,PRIVATE,RICHARD GATTIS,1650 W SHORELINE DR,"WASILLA, AK 99654",907-373-0300,RICHARD GATTIS,907-373-0300
50870,A,AIRPORT,'AK99,MATANUSKA-SUSITNA,WASILLA,GRAND HOME,PRIVATE,PRIVATE,STEVE GRAND,PO BOX 877650,"WASILLA, AK 99687",907-373-2313,STEVE GRAND,907-373-2313
50870.09,A,AIRPORT,'AK45,MATANUSKA-SUSITNA,WASILLA,GREBE LAKE,PRIVATE,PRIVATE,BERNIE WILLIS,6800 E 99TH AVE,"ANCHORAGE, AK 99507",907-357-4233,BERNIE WILLIS,907-357-4233
50870.28,A,AIRPORT,'AK65,MATANUSKA-SUSITNA,WASILLA,GREEN'S STRIP,PRIVATE,PRIVATE,CURTIS G. GREEN JR.,4000 PALMDALE,"WASILLA, AK 99654",907-376-4654,CURTIS G. GREEN JR.,907-376-4654
50870.12,A,AIRPORT,'7AK8,MATANUSKA-SUSITNA,WASILLA,HESS,PRIVATE,PRIVATE,CHARLIE CENTER,PO BOX 298783,"WASILLA, AK 99629",907-376-8069,CHARLIE CENTER,907-376-8069
50870.29,A,AIRPORT,'10AK,MATANUSKA-SUSITNA,WASILLA,HUNT STRIP,PRIVATE,PRIVATE,JIMMIE & ROBBIE HUNT,PO BOX 874588,"WASILLA, AK 99687",907-373-3062,JIMMIE HUNT,907-373-3062
50870.7,A,AIRPORT,'79AK,MATANUSKA-SUSITNA,WASILLA,HUTTUNEN STRIP,PRIVATE,PRIVATE,DAN HUTTUNEN,PO BOX 874105,"WASILLA, AK 99687",907-376-2975,DAN HUTTUNEN,907-376-2975
50870.67,C,SEAPLANE BASE,'29A,MATANUSKA-SUSITNA,WASILLA,ISLAND LAKE,PUBLIC,PUBLIC,STATE OF AK DNR,PO BOX 298783,"WASILLA, AK 99629",907-269-8400,CHARLES CENTER,907-376-8069
50870.17,A,AIRPORT,'7AK4,MATANUSKA-SUSITNA,WASILLA,JACK FISH LANDING,PRIVATE,PRIVATE,JACK FISH LNDG HMOWNERS ASSN,425 JACK FISH RD,"WASILLA, AK 99654",907-376-4554,FRANK EVERETT,907-376-4554
50870.55,C,SEAPLANE BASE,'AK43,MATANUSKA-SUSITNA,WASILLA,JACOBSEN LAKE,PRIVATE,PRIVATE,WAYNE KUBAT,PO BOX 874867,"WASILLA, AK 99687",907-376-9568,WAYNE KUBAT,907-376-9568
50870.68,A,AIRPORT,'AK79,LAKE AND PENINSULA,WASILLA,JOLLY FIELD,PRIVATE,PRIVATE,LORRAINE JALLEN,PO BOX 872053,"WASILLA, AK 99687",907-357-0838,HOMARD J. LETTS IV,907-229-9405
50870.71,C,SEAPLANE BASE,'66AK,MATANUSKA-SUSITNA,WASILLA,JUNE LAKE,PRIVATE,PRIVATE,"JUNE LAKE AIRPARK OWNERS ASSOC, INC",4237 E MERIDIAN LP,"WASILLA, AK 99654",907-376-4711,HOWARD NUGENT,907-376-4711
50870.72,A,AIRPORT,'06AK,MATANUSKA-SUSITNA,WASILLA,JUNE LAKE AIRPARK,PRIVATE,PRIVATE,JUNE LAKE AIRPARK OWNERS ASSN.,4237 E MERIDIAN LP,"WASILLA, AK 99654",907-376-4711,HOWARD NUGENT,907-376-4711
50870.23,A,AIRPORT,'43AK,MATANUSKA-SUSITNA,WASILLA,KALMBACH,PRIVATE,PRIVATE,ANDY ROBINSON,PO BOX 872148,"WASILLA, AK 99687",907-745-6332,ANDY ROBINSON,907-745-6332
50870.5,C,SEAPLANE BASE,'54AK,MATANUSKA-SUSITNA,WASILLA,KALMBACH LAKE,PRIVATE,PRIVATE,PAUL G. SMITH,PO BOX 872148,"WASILLA, AK 99687",907-376-2153,PAUL G. SMITH,907-376-2153
50870.58,C,SEAPLANE BASE,'4A3,MATANUSKA-SUSITNA,WASILLA,LAKE LUCILLE,PUBLIC,PUBLIC,"STATE OF ALASKA, DNR","550 W 7TH AVE, SUITE 900C","ANCHORAGE, AK 99501",907-269-8400,BILL ODOM,907-373-1895
50870.49,A,AIRPORT,'55AK,MATANUSKA-SUSITNA,WASILLA,LAWRENCE AIRSTRIP,PRIVATE,PRIVATE,OWNERS LAWRENCE AIRFIELD #II,PO BOX 870948,"WASILLA, AK 99687",907-376-9115,OWNERS LAWRENCE AIRFIELD #II,907-376-9115
50870.38,A,AIRPORT,'9AK6,MATANUSKA-SUSITNA,WASILLA,LEISUREWOOD AIRSTRIP,PRIVATE,PRIVATE,MIKE KOSKOVICH,3120 N ALMA DR,"WASILLA, AK 99623",907-376-3465,MIKE KOSKOVICH,907-376-3465
50870.27,A,AIRPORT,'89AK,MATANUSKA-SUSITNA,WASILLA,LINCOLN VILLAGE AIRPARK,PRIVATE,PRIVATE,LINCOLN VILLAGE AIRPARK ASSOCIATION,PO BOX 870526,"WASILLA, AK 99687",907-892-2010,DENNIS GIESE,907-841-4933
50870.43,C,SEAPLANE BASE,'57AK,MATANUSKA-SUSITNA,WASILLA,LOST LAKE SPB,PRIVATE,PRIVATE,R.S. BERUS,2408 LOUSSAC DR,"ANCHORAGE, AK 99517",907-248-4707,R.S. BERUS,907-248-4707
50870.53,A,AIRPORT,'65AK,MATANUSKA-SUSITNA,WASILLA,MCDONALD RIDGE,PRIVATE,PRIVATE,CLEVE MCDONALD,PO BOX 875764,"WASILLA, AK 99687",907-864-0088,CLEVE MCDONALD,907-227-4686
50870.51,A,AIRPORT,'38AK,MATANUSKA-SUSITNA,WASILLA,MELS,PRIVATE,PRIVATE,MEL & PEGGY BEHNKE,PO BOX 298777,"WASILLA, AK 99629",907-631-5026,MEL & PEGGY BEHNKE,907-631-5026
50870.75,C,SEAPLANE BASE,'69AK,MATANUSKA-SUSITNA,WASILLA,MEMORY LAKE,PRIVATE,PRIVATE,LARRY LAGRONE,1365 E INVERNESS DR,"WASILLA, AK 99654",907-376-3858,LARRY LAGRONE,907-376-3858
50870.16,A,AIRPORT,'5AK8,MATANUSKA-SUSITNA,WASILLA,MEMORY LAKE,PRIVATE,PRIVATE,CURTIS MENARD,351 SWANSON AVE,"WASILLA, AK 99654",907-376-5855,JOE GRIFFITH,907-376-5855
50870.76,C,SEAPLANE BASE,'AA11,MATANUSKA-SUSITNA,WASILLA,MISTY LAKE,PRIVATE,PRIVATE,MICHAEL C HUGHES,8166 W MISTY LAKE RD,"WASILLA, AK 99623",907-354-4477,MICHAEL C HUGHES,907-354-4477
50870.64,C,SEAPLANE BASE,'4AK0,MATANUSKA-SUSITNA,WASILLA,NIKLASON LAKE,PRIVATE,PUBLIC,JOHN S PAKAN,7350 TWIN LAKES DR,"WASILLA, AK 99687",,JOHN S PAKAN,907-746-7778
50870.39,A,AIRPORT,'8AK8,MATANUSKA-SUSITNA,WASILLA,NORTH CUBS STRIP,PRIVATE,PRIVATE,NORTH CUBS HOME OWNERS ASSOCIATION,4631 N GUNFLINT TRAIL,"WASILLA, AK 99623",907-373-5117,ROBERT CASSELL,907-373-5117
50870.48,A,AIRPORT,'59AK,MATANUSKA-SUSITNA,WASILLA,PENDEROSA,PRIVATE,PRIVATE,JOSEPH AND LINDA PENDERGRASS,4395 E KILO DR,"WASILLA, AK 99654",907-357-4598,JOSEPH AND LINDA PENDERGRASS,907-357-4598
50870.13,A,AIRPORT,'AK25,MATANUSKA-SUSITNA,WASILLA,PIPER LANDING,PRIVATE,PRIVATE,FRANK CURT SCOGGIN,7362 W PARKS HWY #710,"WASILLA, AK 99654",907-376-6722,FRANK CURT SCOGGIN,907-376-6722
50870.37,A,AIRPORT,'6AK7,MATANUSKA-SUSITNA,WASILLA,RAINBOW HEIGHTS ESTATES AIRSTRIP,PRIVATE,PRIVATE,RAINBOW HEIGHTS H.O.A.,PO BOX 875235,"WASILLA, AK 99687",907-414-4460,BRETT WESTCOTT,907-414-4460
50870.15,A,AIRPORT,'41AK,MATANUSKA-SUSITNA,WASILLA,SETTLERS BAY AIRSTRIP,PRIVATE,PRIVATE,"SETTLERS BAY AIRSTRIP, INC.",PO BOX 879010,"WASILLA, AK 99687",907-841-6181,DOUGLAS RUDD,907-841-6181
50870.47,C,SEAPLANE BASE,'3A3,MATANUSKA-SUSITNA,WASILLA,SEYMOUR LAKE SPB,PUBLIC,PUBLIC,STATE OF ALASKA,"550 W 7TH AVE, SUITE 900C","ANCHORAGE, AK 99501",907-269-8400,ROBERT J. WESLEY,907-841-8626
50870.56,A,AIRPORT,'AK47,MATANUSKA-SUSITNA,WASILLA,SHAWN FIELD,PRIVATE,PRIVATE,RONALD R. HULL,"4785 W STACY ST, HC34 BOX 2070","WASILLA, AK 99623",907-376-5703,JANE HULL,907-376-5703
50870.31,A,AIRPORT,'87AK,MATANUSKA-SUSITNA,WASILLA,SOLOY STRIP,PRIVATE,PRIVATE,JAN & CHRIS SOLOY,PO BOX 872801,"WASILLA, AK 99687",907-376-3444,CHRIS SOLOY,907-376-3444
50870.63,A,AIRPORT,'67AK,MATANUSKA-SUSITNA,WASILLA,SOUTH HOLLYWOOD,PRIVATE,PRIVATE,"CROSS CREEK, INC",PO BOX 870948,"WASILLA, AK 99687",907-376-2697,"BERKELY TILTON, PRES",907-376-2697
50870.33,A,AIRPORT,'4AK2,MATANUSKA-SUSITNA,WASILLA,ST JOHN HOMESTEAD,PRIVATE,PRIVATE,RICHARD W. SMITH,PO BOX 874761,"WASILLA, AK 99687",907-376-8012,RICHARD W. SMITH,907-376-8012
50870.57,A,AIRPORT,'AK54,MATANUSKA-SUSITNA,WASILLA,STRO'S,PRIVATE,PRIVATE,DAVE PFEIFER,PO BOX 870202,"WASILLA, AK 99687",907-376-4344,,
50870.69,A,AIRPORT,'AK16,MATANUSKA-SUSITNA,WASILLA,SUNSET STRIP,PRIVATE,PRIVATE,MARK & JENNIE SANDLAND,"5167 S WHITTNI, PO BOX 879487","WASILLA, AK 99687",907-440-2745,MARK & JENNIE SANDLAND,907-240-7993
50870.66,A,AIRPORT,'77AK,MATANUSKA-SUSITNA,WASILLA,TIDEWATER,PRIVATE,PRIVATE,TIDEWATER BLUFFS LLC,3008 LA MESA DR,"HENDERSON, NV 89014",907-376-5113,ETHAN WILLIAMS,907-376-5113
50870.34,A,AIRPORT,'5AK5,MATANUSKA-SUSITNA,WASILLA,TODDS STRIP,PRIVATE,PRIVATE,LARRY & ELIZABETH TODD,BOX 871395,"WASILLA, AK 99687",907-376-2859,LARRY TODD,907-376-2859
50870.85,H,HELIPORT,'84AK,MATANUSKA-SUSITNA,WASILLA,T-TIME,PRIVATE,PRIVATE,TONY KILPATRICK,"1028 E 5TH AVE, SUITE C","ANCHORAGE, AK 99501",907-278-1123,TONY KILPATRICK,907-278-1123
50870.36,A,AIRPORT,'6AK8,MATANUSKA-SUSITNA,WASILLA,TULAKES,PRIVATE,PRIVATE,BOROUGH TAX RECORDS,7362 WEST PARKS HWY,"WASILLA, AK 99654",907-373-7028,BOROUGH TAX RECORDS,907-373-7028
50870.62,C,SEAPLANE BASE,'3K9,MATANUSKA-SUSITNA,WASILLA,UPPER WASILLA LAKE,PRIVATE,PUBLIC,DOUG MILLARD,700 N JESSICA BROOKE CIR,"WASILLA, AK 99654",907-376-2118,DOUG MILLARD,907-376-2118
50870.54,A,AIRPORT,'AK27,MATANUSKA-SUSITNA,WASILLA,VALLEY FLYING CROWN,PRIVATE,PRIVATE,JESSE D. PETERSON,6961 FLYING CROWN DR,"WASILLA, AK 99654",907-232-3930,JESSE D. PETERSON,907-232-3930
50870.18,C,SEAPLANE BASE,'T66,MATANUSKA-SUSITNA,WASILLA,VISNAW LAKE,PUBLIC,PUBLIC,"STATE OF ALASKA, DNR","550 W 7TH AVE, SUITE 900C","ANCHORAGE, AK 99501",907-269-8400,ROBERT W CASSELL,907-354-4611
50870.44,C,SEAPLANE BASE,'62AK,MATANUSKA-SUSITNA,WASILLA,WALLIS LAKE SPB,PRIVATE,PRIVATE,ERNEST BELANGER,PO BOX 298098,"WASILLA, AK 99629",907-376-2205,ERNEST BELANGER,907-376-2205
50870.3,A,AIRPORT,'IYS,MATANUSKA-SUSITNA,WASILLA,WASILLA,PUBLIC,PUBLIC,CITY OF WASILLA,290 E HERNING AVE,"WASILLA, AK 99687",907-373-9010,ARCHIE GIDDINGS,907-373-9018
50870.2,C,SEAPLANE BASE,'5L6,MATANUSKA-SUSITNA,WASILLA,WASILLA LAKE,PUBLIC,PUBLIC,"STATE OF ALASKA, DNR","550 W 7TH AVE, SUITE 900C","ANCHORAGE, AK 99501",907-269-8400,MANAGER,907-376-3228
50870.19,A,AIRPORT,'44AK,MATANUSKA-SUSITNA,WASILLA,WEST PAPOOSE LAKE AIRPARK,PRIVATE,PRIVATE,PAPOOSE LAKE HOMEOWNERS ASSOC,"C/O MR. HILL, HC 31 BOX 5215J","WASILLA, AK 99654",907-376-3681,PAPOOSE LAKE HOMEOWNERS ASSOC,907-243-1902
50870.41,A,AIRPORT,'9AK8,MATANUSKA-SUSITNA,WASILLA,WOLF TRACK,PRIVATE,PRIVATE,DALE CONOVER,7362 W PARKS HWY NR. 782,"WASILLA, AK 99654",907-376-5622,DALE CONOVER,907-376-5622
50870.45,A,AIRPORT,'23AK,MATANUSKA-SUSITNA,WASILLA,YUKNIS,PRIVATE,PRIVATE,LEN AND MARTY YUKNIS,5451 E FREEDOM,"WASILLA, AK 99654",907-376-3959,LEN AND MARTY YUKNIS,907-376-3959
50872,C,SEAPLANE BASE,'KWF,PRINCE OF WALES,WATERFALL,WATERFALL,PRIVATE,PUBLIC,WATERFALL CANNERY RESORT,PO BOX 6440,"KETCHIKAN, AK 99901",,STEVE COCKRELL,907-265-9650
50873.3,C,SEAPLANE BASE,'KWP,KODIAK ISLAND,WEST POINT,WEST POINT VILLAGE,PRIVATE,PUBLIC,JOHN & LINDA LINDBERG,PO BOX KWP,"KODIAK, AK 99697",,,
50874,A,AIRPORT,'WMO,NOME,WHITE MOUNTAIN,WHITE MOUNTAIN,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-5230,JOSEPH JOHNSON,907-443-2500
50875,A,AIRPORT,'IEM,VALDEZ-CHITNA-WHITIE,WHITTIER,WHITTIER,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0760,PAUL BERTHOLL,907-783-2232
50877.34,A,AIRPORT,'AK10,MATANUSKA-SUSITNA,WILLOW,AK-10 AIRSTRIP,PRIVATE,PRIVATE,ERNEST G. BROTEN,PO BOX 824,"WILLOW, AK 99688",907-495-1932,ERNEST G. BROTEN,907-495-1932
50877.02,A,AIRPORT,'78AK,MATANUSKA-SUSITNA,WILLOW,C T S,PRIVATE,PRIVATE,CHARLES T SCHRICKER,PO BOX 838,"WILLOW, AK 99688",907-357-2041,CHARLES T SCHRICKER,907-357-2041
50877.27,A,AIRPORT,'25AK,MATANUSKA-SUSITNA,WILLOW,HONEYBEE LAKE AERO PARK,PRIVATE,PRIVATE,HONEYBEE LAKE AERO PARK OWNERS ASOC,PO BOX 957,"WILLOW, AK 99688",907-495-3674,MIKE FRAHM,907-495-3674
50877.21,A,AIRPORT,'AK72,MATANUSKA-SUSITNA,WILLOW,JEWELL,PRIVATE,PRIVATE,ROBERT JEWELL,"1200 W DIAMOND, #1486","ANCHORAGE, AK 89515",907-344-1454,,
50877.24,C,SEAPLANE BASE,'AK34,MATANUSKA-SUSITNA,WILLOW,KASHWITNA LAKE,PRIVATE,PRIVATE,SUSITNA AIR SERVICE,HC89 BOX 133,"WILLOW, AK 99688",907-495-6789,DON E. GLASER,907-495-3475
50877.22,A,AIRPORT,'3AK7,MATANUSKA-SUSITNA,WILLOW,LAUB,PRIVATE,PRIVATE,JACK M LAUB,1101 E NORTH STAR CIR,"WASILLA, AK 99654",907-733-1935,JACK M LAUB,907-357-7899
50877.29,C,SEAPLANE BASE,'AK57,MATANUSKA-SUSITNA,WILLOW,LONG LAKE,PRIVATE,PRIVATE,LONG LAKE USERS,PO BOX 1003,"WILLOW, AK 99688",907-495-1005,"GEORGE MURPHY, PRESIDENT",907-495-1005
50877.3,A,AIRPORT,'AK69,MATANUSKA-SUSITNA,WILLOW,LONG LAKE,PRIVATE,PRIVATE,LONG LAKE ARPT USERS,PO BOX 1003,"WILLOW, AK 99688",907-495-1005,GEORGE MURPHY,907-495-1005
50877.32,C,SEAPLANE BASE,'MFN,MATANUSKA-SUSITNA,WILLOW,MINUTEMAN LAKE,PUBLIC,PUBLIC,"STATE OF ALASKA, DNR","550 W 7TH AVE, SUITE 900C","ANCHORAGE, AK 99510",907-269-8400,GREG A. ORIGER,907-495-5105
50877.28,A,AIRPORT,'AK68,MATANUSKA-SUSITNA,WILLOW,MINUTEMAN STRIP,PRIVATE,PRIVATE,GREG A. ORIGER,PO BOX 378,"WILLOW, AK 99687",907-495-5105,GREG A. ORIGER,907-495-5105
50877.262,A,AIRPORT,'07AA,MATANUSKA-SUSITNA,WILLOW,PAN LAKE STRIP,PRIVATE,PRIVATE,CRAIG EDWARD RAPPE,PO BOX 298293,"WASILLA, AK 99629",907-495-6655,CRAIG EDWARD RAPPE,907-495-6655
50877.255,A,AIRPORT,'35AK,MATANUSKA-SUSITNA,WILLOW,POKER BLUFF,PRIVATE,PRIVATE,DAWN DEISER,371 OLD MERIDIAN CIR,"WASILLA, AK 99654",907-373-6263,DAWN DEISER,907-373-6263
50877.25,A,AIRPORT,'02AK,MATANUSKA-SUSITNA,WILLOW,RUSTIC WILDERNESS,PRIVATE,PRIVATE,RUSTIC WILDERNESS SUBDIVISION,PO BOX 96,"WILLOW, AK 99688",,,
50877.2,A,AIRPORT,'AK90,MATANUSKA-SUSITNA,WILLOW,SHIRLEY LAKE,PRIVATE,PRIVATE,SHIRLEY LAKE SUBDIVISION OWNERS,GENERAL DELIVER,"WASILLA, AK 99687",,SHIRLEY LAKE SUBDIVISION OWNERS,907-272-8394
50877.31,A,AIRPORT,'AK67,MATANUSKA-SUSITNA,WILLOW,SKID MARKS,PRIVATE,PRIVATE,BUTCH CAVANAUGH,PO BOX 874805,"WASILLA, AK 99687",907-376-7070,BUTCH CAVANAUGH,907-376-7070
50877,A,AIRPORT,'AK08,MATANUSKA-SUSITNA,WILLOW,THOMAS STRIP,PRIVATE,PRIVATE,DANIEL & LAURA THOMAS,"PO BOX 143, 17500 N HEIGHTS PL","WILLOW, AK 99688",907-495-1126,DANIEL & LAURA THOMAS,907-495-1126
50878,A,AIRPORT,'UUO,MATANUSKA-SUSITNA,WILLOW,WILLOW,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0770,RAY ADAMS,907-495-6286
50877.01,C,SEAPLANE BASE,'2X2,MATANUSKA-SUSITNA,WILLOW,WILLOW SPB,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0760,RAY ADAMS,907-495-6286
50877.35,A,AIRPORT,'0AK2,MATANUSKA-SUSITNA,WILLOW,YENTNA BEND STRIP,PRIVATE,PRIVATE,MICHAEL C. HUGHES,8166 W MISTY LAKE RD,"WASILLA, AK 99623",907-354-4477,MICHAEL C. HUGHES,907-354-4477
50888,A,AIRPORT,'WSM,YUKON-KOYUKUK,WISEMAN,WISEMAN,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-2200,JEFF RUSSELL,907-451-2207
50905,C,SEAPLANE BASE,'68A,WRANGELL-PETERSBURG,WRANGELL,WRANGELL,PUBLIC,PUBLIC,CITY OF WRANGELL,PO BOX 531,"WRANGELL, AK 99929",,GREG MEISSNER HARBOR MASTER,907-874-3736
50905.2,A,AIRPORT,'WRG,WRANGELL-PETERSBURG,WRANGELL,WRANGELL,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,6860 GLACIER HWY,"JUNEAU, AK 99801",907-465-1786,WILLIAM BLOOM,907-874-3107
50916,A,AIRPORT,'0AA1,CORDOVA-MCCARTHY,YAKATAGA,YAKATAGA,PUBLIC,PRIVATE,FEDERAL AVIATION ADMINISTRATION,"222 W 7TH AVE, #14","ANCHORAGE, AK 99513",907-271-5849,"US GOV, FAA TURNAGAIN SSC",907-271-2216
50920.31,A,AIRPORT,'A57,YAKUTAT,YAKUTAT,ALSEK RIVER,PUBLIC,PUBLIC,USFS TONGASS NATIONAL FOREST,PO BOX 327,"YAKUTAT, AK 99689",907-784-3359,LEE BENSON,907-784-3359
50918.1,A,AIRPORT,'3AK,ALEUTIAN ISLANDS,YAKUTAT,DRY BAY,PUBLIC,PUBLIC,GLACIER BAY NATIONAL PARK,PO BOX 137,"YAKUTAT, AK 99689",907-784-3295,DRY BAY DISTRICT RANGER,907-784-3295
50920.32,A,AIRPORT,'AK76,SKAGWAY-YAKUTAT,YAKUTAT,EAST ALSEK RIVER,PUBLIC,PUBLIC,NATL PARK SERVICE,PO BOX 137,"YAKUTAT, AK 99689",907-784-3295,NATL PARK SERVICE,907-784-3295
50920.01,A,AIRPORT,'A67,YAKUTAT,YAKUTAT,HARLEQUIN LAKE,PUBLIC,PUBLIC,US FOREST SERVICE,PO BOX 327,"YAKUTAT, AK 99689",907-784-3359,LEE BENSON,907-789-3359
50920.1,A,AIRPORT,'A68,SKAGWAY-YAKUTAT,YAKUTAT,SITUK,PUBLIC,PUBLIC,US FOREST SERVICE,PO BOX 327,"YAKUTAT, AK 99689",907-784-3359,USFS TONGASS NATIONAL FOREST,907-784-3359
50920.11,A,AIRPORT,'A69,SKAGWAY-YAKUTAT,YAKUTAT,TANIS MESA,PUBLIC,PUBLIC,US FOREST SERVICE,PO BOX 327,"YAKUTAT, AK 99689",907-784-3359,LEE BENSON,907-784-3359
50920.12,C,SEAPLANE BASE,'2Y3,SKAGWAY-YAKUTAT,YAKUTAT,YAKUTAT,PUBLIC,PUBLIC,CITY & BOROUGH OF YAKUTAT,PO BOX 160,"YAKUTAT, AK 99689",907-784-3323,CITY & BOROUGH OF YAKUTAT,907-784-3323
