imdbID,Title,Year,Rating,Runtime,Genre,Released,Director,Writer,Cast,Metacritic,imdbRating,imdbVotes,Poster,Plot,Language,Country,Awards,lastUpdated
tt2107228,"Sins of the Father",2011,TV-14,"60 min","Action, Comedy, Crime",2011-11-22,"Arvin Brown","Donald P. Bellisario (created by), Don McGill (created by), Frank Cardea, George Schenck","Mark Harmon, Michael Weatherly, Cote de Pablo, Pauley Perrette",N/A,7.9,204,http://ia.media-imdb.com/images/M/MV5BMjA1NTU4MDA2Ml5BMl5BanBnXkFtZTcwNzY3MjgwNw@@._V1_SX300.jpg,"After Anthony DiNozzo, Sr. is found in a car with a dead body in the trunk and no memory of the previous night, the NCIS team must figure out if he is capable of murder. Meanwhile, Tony is ...",English,USA,N/A,"2014-09-19 00:55:44"
tt2107417,"Saints Alive!",2011,G,"30 min",Drama,2011-09-04,N/A,N/A,"Stephen Diacrussi",N/A,0.0,0,N/A,"Ten of the great saints of history return from heaven to be interviewed and questioned on some of the most important issues of our age.",English,USA,N/A,"2014-07-08 16:23:16"
tt2107475,"Episode #1.6159",2011,TV-14,"30 min","Drama, Romance",2011-09-22,"Jennifer Howard","Bradley Bell (head writer), Michael Minnis (head writer), Kay Alden (head writer), Shannon Bradley (script writer)","Scott Clifton, Don Diamont, Adam Gregory, Katherine Kelly Lang",N/A,5.2,6,http://ia.media-imdb.com/images/M/MV5BMjMyNDM1NjYyMV5BMl5BanBnXkFtZTgwMTY0OTg5MDE@._V1_SX300.jpg,"Liam's delight over he plans to speed up the wedding are short-lived, as Ridge vetoes such a disaster to the Hope for the Future publicity. Brooke gets Hope to consider a partial ...",English,USA,N/A,"2014-07-08 16:23:01"
tt2107477,"Episode #1.6166",2011,TV-14,"30 min","Drama, Romance",2011-10-03,"Michael Stich","Michael Minnis (head writer), Bradley Bell (head writer), Kay Alden (head writer), Patrick Mulcahey (script writer)","Scott Clifton, Don Diamont, Katherine Kelly Lang, Kim Matula",N/A,5.3,6,http://ia.media-imdb.com/images/M/MV5BMjMyNDM1NjYyMV5BMl5BanBnXkFtZTgwMTY0OTg5MDE@._V1_SX300.jpg,"Liam cautiously calls Bill, fearing he must shield Steffy for denying father a society wedding, but his old man can barely hide his triumphant joy. Hope returns home too, telling Brooke and...",English,USA,N/A,"2014-07-08 16:23:01"
tt2107478,"Episode #1.6167",2011,TV-14,"30 min","Drama, Romance",2011-10-04,"Deveney Kelly","Bradley Bell (head writer), Michael Minnis (head writer), Kay Alden (head writer), Tracey Ann Kelly (script writer), Patrick Mulcahey (story)","Scott Clifton, Don Diamont, Katherine Kelly Lang, Kim Matula",N/A,6.2,5,http://ia.media-imdb.com/images/M/MV5BMjMyNDM1NjYyMV5BMl5BanBnXkFtZTgwMTY0OTg5MDE@._V1_SX300.jpg,"At a welcome home party, which Bill throws for the 'leoped' newly weds and both families, Liam carefully smooths things, earning Ridge's belated, albeit obviously hesitant blessing. ...",English,USA,N/A,"2014-07-08 16:23:01"
tt2107881,"A Thousand Words",2011,TV-14,"42 min","Comedy, Drama, Romance",2011-11-15,"Millicent Shelton","Rob Thomas (developer), Gabe Sachs (developer), Jeff Judah (developer), Darren Star (series 'Beverly Hills,  90210' created by), Chris Atwood","Shenae Grimes-Beech, Tristan Wilds, AnnaLynne McCord, Jessica Stroup",N/A,6.5,57,http://ia.media-imdb.com/images/M/MV5BMTQzNDM5MTg2NF5BMl5BanBnXkFtZTgwNzE4MjYyMjE@._V1_SX300.jpg,"Silver's video of Teddy's Vegas wedding is leaked to the press, and has damaging effects on his uncle's campaign.",English,USA,N/A,"2014-11-05 00:04:47"
tt2108058,"Alaheo Pau'ole",2011,TV-14,"42 min","Action, Crime, Drama",2011-12-12,"Jeff T. Thomas","Alex Kurtzman (developed by), Roberto Orci (developed by), Peter M. Lenkov (developed by), Leonard Freeman (creator), Elwood Reid","Alex O'Loughlin, Scott Caan, Daniel Dae Kim, Grace Park",N/A,7.8,202,http://ia.media-imdb.com/images/M/MV5BMTQ5MjM1NjIwOV5BMl5BanBnXkFtZTcwMzgzMjUxNw@@._V1_SX300.jpg,"As the gang gets ready for Chin Ho's wedding, Five-0 discovers that a man shot in a military bunker was in Hawaii to search for his missing son, and Steve begins to suspect that Joe is hiding secrets about the investigation from him.",English,USA,N/A,"2014-01-02 00:00:00"
tt2108075,"The Rebound Girl",2011,TV-14,"22 min","Comedy, Drama, Romance",2011-11-21,"Pamela Fryman","Carter Bays, Craig Thomas, Craig Gerard (story), Matthew Zinman (story), Daniel Gregor (story), Doug Mand (story)","Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris",N/A,7.9,1,http://ia.media-imdb.com/images/M/MV5BMjA0NTIyNjM4OF5BMl5BanBnXkFtZTcwNzEwOTcwNw@@._V1_SX300.jpg,"While Robin tries to talk Marshall and Lily out of moving to Long Island, Ted and Barney make the decision to become 'bro-parents.'",English,USA,N/A,"2014-09-18 01:39:48"
tt2108597,"Raven Alexis: Watching You",2011,X,"123 min",Adult,2011-08-02,"Robby D.",N/A,"Raven Alexis, Jessica Bangkok, Breanne Benson, Dale DaBone",N/A,0.0,0,N/A,"A mysterious watch makes everyone around Raven Alexis suspects of infidelity in their past, present and future.",English,USA,N/A,"2014-08-29 00:11:50"
tt2108696,Moonlighting,2011,TV-14,"43 min","Crime, Drama",2011-12-02,"Robert Harmon","Robin Green (creator), Mitchell Burgess (creator), Kevin Wade","Donnie Wahlberg, Bridget Moynahan, Will Estes, Len Cariou",N/A,8.1,85,http://ia.media-imdb.com/images/M/MV5BMTMyMzYxODc1MV5BMl5BanBnXkFtZTcwMTI0Njg4Ng@@._V1_SX300.jpg,"Danny accompanies a dangerous ex-mobster who is helping him find bodies on cold cases in exchange for leniency for his son on grand theft auto. Meanwhile, Jamie works undercover in a boiler...",English,USA,N/A,"2014-05-28 05:25:46"
tt2108699,Cuffed,2011,TV-14,"45 min","Comedy, Crime, Drama",2011-12-05,"John Terlesky","Andrew W. Marlowe (created by), Andrew W. Marlowe, Terri Miller","Nathan Fillion, Stana Katic, Susan Sullivan, Jon Huertas",N/A,8.8,639,http://ia.media-imdb.com/images/M/MV5BMTM3NTExMzgyMV5BMl5BanBnXkFtZTcwMTg4NjIxNw@@._V1_SX300.jpg,"When Castle and Beckett wake up in bed, handcuffed together, in a locked room with no memory of how they got there, they must piece together the mystery of where they are and why, all while...",English,USA,N/A,"2014-09-22 00:02:51"
tt2108910,Loyalty,2011,TV-PG,"45 min","Drama, Mystery, Thriller",2011-12-07,"J. Miller Tobin","Mike Kelley (created by), Wendy Calhoun, Nikki Toscano","Madeleine Stowe, Emily VanCamp, Gabriel Mann, Henry Czerny",N/A,8.0,504,http://ia.media-imdb.com/images/M/MV5BMTg3MDQ0NTc1NF5BMl5BanBnXkFtZTcwMjg3NTMxNw@@._V1_SX300.jpg,"After Nolan withdraws his investment trough Tyler and refuses to be coaxed, Emily steals Nolan's sex video and sends it to Conrad, so the intruder would be fired as blackmailer, but Tyler ...",English,USA,N/A,"2014-10-06 00:39:01"
tt2111808,"Newborn King",2011,TV-14,"60 min","Action, Comedy, Crime",2011-12-13,"Dennis Smith","Donald P. Bellisario (created by), Don McGill (created by), Christopher J. Waild","Mark Harmon, Michael Weatherly, Cote de Pablo, Pauley Perrette",N/A,8.0,246,http://ia.media-imdb.com/images/M/MV5BMTUwNTQ5MjMyM15BMl5BanBnXkFtZTcwMjg3NDQxNw@@._V1_SX300.jpg,"When a Navy captain is killed in a hotel room, NCIS must track down and protect his very pregnant companion from unknown assailants. Meanwhile, Jimmy has problems of his own when he brings his future father-in-law to work.",English,USA,N/A,"2014-09-19 00:55:21"
tt2111827,"Kiss Kiss Bang Bang",2011,TV-PG,"40 min","Drama, History",2011-12-04,"John Fortenberry","Nancy Hult Ganis (developer), Jack Orman (creator), Moira Walley-Beckett, Lydia Woodward","Christina Ricci, Margot Robbie, Michael Mosley, Karine Vanasse",N/A,8.0,130,http://ia.media-imdb.com/images/M/MV5BMTQ4MjEzMTkwOV5BMl5BanBnXkFtZTcwOTE3NzQzNg@@._V1_SX300.jpg,"Once in London, Ted enlists Laura's help to try to make an old flame - Amanda Mason - jealous, but things don't go the way he expects. Meanwhile, Kate attempts to regain her freedom from ...",English,USA,N/A,"2014-03-13 00:01:10"
tt2111940,"Now You See Me",2011,TV-14,"45 min","Adventure, Mystery, Sci-Fi",2011-11-28,"Karen Gaviola","Kelly Marcel (creator), Craig Silverstein (creator), Paul Grellong, Terry Matalas (staff writer), Travis Fickett (staff writer), Barbara Marshall (staff writer)","Jason O'Mara, Shelley Conn, Christine Adams, Allison Miller",N/A,7.5,368,http://ia.media-imdb.com/images/M/MV5BODg3NTYzMzQ4N15BMl5BanBnXkFtZTcwNDY1MTAxNw@@._V1_SX300.jpg,"Taylor and Mira square-off in the jungle where he learns more about her plans and about his son. But then they both face a pre-historic enemy they must conquer together. Meanwhile, the '...",English,USA,N/A,"2014-01-18 00:00:00"
tt2112381,"Supersize Me/Bathroom Break",2011,TV-14,"15 min","Animation, Comedy, Music",2011-11-17,N/A,"Yaniv Fituci, Greg Grabianski, Brad 'Chip' Pope","Joanna, Mike Judge, Sam Macaroni, Russ",N/A,8.1,86,http://ia.media-imdb.com/images/M/MV5BNjUzNjgxNTI3M15BMl5BanBnXkFtZTgwODQ2MTIyMjE@._V1_SX300.jpg,"In hopes of attracting women, Beavis and Butt-Head try to emulate Morgan Spurlock by eating fast food for a month; the guys decide to devote as much of their time at work as possible to bathroom breaks.",English,USA,N/A,"2014-10-07 00:06:37"
tt2112382,"The Rat/Spill",2011,TV-14,"15 min","Animation, Comedy, Music",2011-12-01,N/A,"Kristofor Brown, Yaniv Fituci, Brad 'Chip' Pope","Mike Judge",N/A,8.0,74,http://ia.media-imdb.com/images/M/MV5BMTI3MTE5MjEyN15BMl5BanBnXkFtZTcwODc4NzIzMQ@@._V1_SX300.jpg,"Beavis and Butt-head's house has a rat, and they'll stop at nothing until Burger World has one too. When an oil spill draws hot hippies to the shoreline, Beavis and Butt-head try to get eco-friendly with some granola girls.",English,USA,N/A,"2014-05-21 00:01:47"
tt2112724,Within,2011,TV-14,"46 min","Adventure, Mystery, Sci-Fi",2011-12-12,"Karen Gaviola","Kelly Marcel (creator), Craig Silverstein (creator), Barbara Marshall, Terry Matalas (staff writer), Travis Fickett (staff writer)","Jason O'Mara, Shelley Conn, Christine Adams, Allison Miller",N/A,7.5,398,http://ia.media-imdb.com/images/M/MV5BODI2NjQ1NjczMV5BMl5BanBnXkFtZTcwMjE1MjUxNw@@._V1_SX300.jpg,"Assuming her no serious suspect, Josh promises to cover for Skye during Jim's questioning in the search for the Sixers mole, but seeing father suspects so comes clean. After another ...",English,USA,N/A,"2013-12-30 00:00:00"
tt2112725,Occupation,2011,TV-14,"46 min","Adventure, Mystery, Sci-Fi",2011-12-19,"Jon Cassar","Kelly Marcel (creator), Craig Silverstein (creator), Brynn Malone, Barbara Marshall, Terry Matalas (staff writer), Barbara Marshall (staff writer), Travis Fickett (staff writer)","Jason O'Mara, Shelley Conn, Christine Adams, Allison Miller",N/A,8.0,435,http://ia.media-imdb.com/images/M/MV5BMTk5MzE5MzM1M15BMl5BanBnXkFtZTcwODc0MjUxNw@@._V1_SX300.jpg,"As feared, the 11th Pilgrimage actually amounts to an overpowering invasion by Lucas, a private 'Phoenix' army and Mira's band. Jim is captured, but can play confused by a concussion. ...",English,USA,N/A,"2014-06-11 02:10:54"
tt2113032,"Pull Stop",2011,Unrated,"68 min","Biography, Comedy, Drama",2011-11-11,"Andrew Murga, Dean Carmichael","Dean Carmichael, Rae Dawn Pruit","Andrew Murga, Rae Dawn Pruit, Jerry Bell Jr., Lennox Fleary",N/A,6.4,8,http://ia.media-imdb.com/images/M/MV5BMjI0ODYxMjc0NF5BMl5BanBnXkFtZTcwNTg4MTQxNw@@._V1_SX300.jpg,"Pull Stop is a film that uses public transportation as a 'vehicle' of personal discovery. It chronicles the lead character, Carey on her one year odyssey of public transportation and the ...",English,USA,N/A,"2014-07-10 00:16:11"
tt2113113,"Wild Horse, Wild Ride",2011,PG,"106 min","Documentary, Western",2011-05-01,"Alex Dawson, Greg Gricus",N/A,N/A,55,7.1,133,http://ia.media-imdb.com/images/M/MV5BMTYyNTg3MjMwMF5BMl5BanBnXkFtZTcwNTUzNTEzOQ@@._V1_SX300.jpg,"A handful of unforgettable characters set out on a 100-day quest to tame a totally wild mustang for a Texas competition in this stunning and poignant documentary. Among them: Charles, a ...",English,USA,"1 win & 1 nomination.","2014-10-15 00:01:07"
tt2113498,"Parenting Made Easy",2011,TV-14,"60 min","Crime, Drama, Mystery",2011-12-04,"Rosemary Rodriguez","Robert King (creator), Michelle King (creator), Robert King (teleplay), Michelle King (teleplay), Courtney Kemp Agboh (story)","Julianna Margulies, Matt Czuchry, Archie Panjabi, Graham Phillips",N/A,8.3,200,http://ia.media-imdb.com/images/M/MV5BMTQ2MTgxOTgxMl5BMl5BanBnXkFtZTgwMzIxOTAwMDE@._V1_SX300.jpg,"Alicia goes head-to-head with Louis Canning in an arbitration case, but a personal crisis at home interferes with the case. Meanwhile, Diane confronts Will on his relationship with Alicia as the DA's office continues its investigation.",English,USA,N/A,"2014-05-16 23:39:12"
tt2113499,"What Went Wrong",2011,TV-14,"60 min","Crime, Drama, Mystery",2011-12-11,"James Whitmore Jr.","Robert King (creator), Michelle King (creator), Robert King (teleplay), Michelle King (teleplay), Keith Eisner (story)","Julianna Margulies, Matt Czuchry, Archie Panjabi, Graham Phillips",N/A,8.3,163,http://ia.media-imdb.com/images/M/MV5BMTQ2MTgxOTgxMl5BMl5BanBnXkFtZTgwMzIxOTAwMDE@._V1_SX300.jpg,"While the firm tries to get a mistrial after a fishy verdict in a client's murder trial, Peter uses his influence to get Grace into a prestigious prep school.",English,USA,N/A,"2014-06-15 01:33:50"
tt2116645,"Richard Branson",2011,TV-14,"30 min","Comedy, News, Talk-Show",2011-12-01,N/A,"Opus Moreschi, Scott Sherman","Richard Branson, Stephen Colbert, Danny Goldberg, Jonathan Zittrain",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BMTM1NzE5OTI5NV5BMl5BanBnXkFtZTcwNjY5NTI1MQ@@._V1_SX300.jpg,"Colbert's guest is Virgin tycoon billionaire Sir Richard Branson, author of the new book 'Screw Business As Usual'.",English,USA,N/A,"2014-03-30 05:59:19"
tt2116909,"Any Last Words?",2011,PG-13,"90 min","Action, Western",2012-09-25,"Vaughn Taylor","Vaughn Taylor","Tom Lagleder, Vaughn Taylor, Elizabeth Tinder, Madison Tinder",N/A,3.0,43,http://ia.media-imdb.com/images/M/MV5BMTQzMDIxMzUyMl5BMl5BanBnXkFtZTcwNjY4NDY3OA@@._V1_SX300.jpg,"After a violent war, one man finds himself shot and waiting for death. As he lies there, he's left to make his toughest choice - whether to live or die. Inspired by the life of Bat Masterson.",English,USA,N/A,"2014-10-15 00:26:10"
tt2117033,"Doomsday/Dumb Design",2011,TV-14,"15 min","Animation, Comedy, Music",2011-12-01,N/A,"Greg Grabianski, Franklin Hardy, Shane Kosakowski, Brad 'Chip' Pope","Mike Judge, Sam Macaroni, Laraine Newman",N/A,7.7,60,http://ia.media-imdb.com/images/M/MV5BMTI3MTE5MjEyN15BMl5BanBnXkFtZTcwODc4NzIzMQ@@._V1_SX300.jpg,"When the apocalypse leaves them behind, will Beavis and Butt-head finally score? Not even when they're the last men on earth. Beavis and Butt-head can't get a clue, but will they get religion just to get out of class?",English,USA,N/A,"2014-05-18 13:09:28"
tt2119793,"Episode #2.1",2011,TV-14,"30 min",Reality-TV,2011-12-05,"Jonathan Wyche",N/A,"Bobby Brantley, Brian Lee, Amy Shirley, Ron Shirley",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BMTc3MTIxNTc5NV5BMl5BanBnXkFtZTgwMTIxNTM0MjE@._V1_SX300.jpg,"A new chapter begins in the Lizard Lick saga as Ron recovers from his stabbing. With Ron not up to full strength, he and Amy enlist some new help. When a surprise visitor arrives, the fate of Lizard Lick Towing hangs in the balance.",English,USA,N/A,"2014-09-03 00:09:52"
tt2119833,"Blaze of Glory",2011,TV-PG,"30 min","Documentary, Reality-TV",2011-12-05,"Jairus Cobb",N/A,"Antwaun Austin, Corey Harrison, Richard Harrison, Rick Harrison",N/A,6.7,13,http://ia.media-imdb.com/images/M/MV5BMTY4NjE5NDExN15BMl5BanBnXkFtZTcwODk2NTk5Mw@@._V1_SX300.jpg,"Items appraised include a torch from the 1984 Summer Olympics, brought in by the man who ran with it when he was 17; an early 20th century Austrian miniature pinfire pistol; a 1937 ...",English,USA,N/A,"2014-03-19 01:45:22"
tt2119890,"The Speckerman Recurrence",2011,TV-14,"20 min",Comedy,2011-12-08,"Anthony Joseph Rich","Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Eric Kaplan (teleplay), Anthony Del Broccolo (teleplay), Chuck Lorre (story), Bill Prady (story), Steve Holland (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",N/A,7.5,1,http://ia.media-imdb.com/images/M/MV5BMTU3NzI1MzE1NF5BMl5BanBnXkFtZTcwOTg2MTMxNw@@._V1_SX300.jpg,"Leonard confronts the man who bullied him in high school, while Penny realizes she did her fair share of tormenting in the past.",English,USA,N/A,"2014-10-30 00:51:29"
tt2120111,"Nothing in the Flowers",2011,Unrated,"80 min","Drama, Thriller",2011-12-29,"David W. Brewer","David W. Brewer","Tori Ernspiker, Warren Ray, Meadow Drollinger, Dale Miller",N/A,8.0,34,http://ia.media-imdb.com/images/M/MV5BMTQwMDE0NTM5OF5BMl5BanBnXkFtZTgwNzgzMzU1MTE@._V1_SX300.jpg,"Two young girls face separate realities at the hands of their abductor.",English,USA,N/A,"2014-10-15 00:36:06"
tt2120903,Zippered,2011,TV-14,"60 min","Crime, Drama, Mystery",2011-12-07,"Alec Smight","Anthony E. Zuiker (created by), Joe Pokaski","Ted Danson, Marg Helgenberger, George Eads, Jorja Fox",N/A,8.1,381,http://ia.media-imdb.com/images/M/MV5BMTcwNjIzNzgxNl5BMl5BanBnXkFtZTcwOTk3NTMxNw@@._V1_SX300.jpg,"As CSI and the FBI work together to solve the murder of a gunrunner working for a private defense firm, they discover that hundreds of very dangerous black market weapons may be out on the street.",English,USA,N/A,"2014-07-05 00:25:25"
tt2121249,"A Wet Dream on Elm Street",2011,X,"106 min","Adult, Horror",2011-09-28,"Lee Roy Myers","Lee Roy Myers","Jennifer White, Chris Johnson, Giselle Leon, Anthony Rosano",N/A,7.1,9,N/A,"Freddy Krueger, a sex toy salesman burnt to death by an angry mob due to his shady business practices, returns from the grave to take his revenge on his killers by putting their now adult children into orgasm-induced 'pleasure comas'.",English,USA,"3 nominations.","2014-10-15 00:12:58"
tt2121966,"Symphony of Illumination",2011,TV-14,"22 min","Comedy, Drama, Romance",2011-12-05,"Pamela Fryman","Carter Bays (creator), Craig Thomas (creator), Joe Kelly, Craig Gerard (story), Matthew Zinman (story), Daniel Gregor (story), Doug Mand (story)","Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris",N/A,8.7,1,http://ia.media-imdb.com/images/M/MV5BMTc3NDg2NTc3NV5BMl5BanBnXkFtZTgwNjI4MDMyMjE@._V1_SX300.jpg,"After Robin tells Barney that she's pregnant with his child, she receives some shocking news from her doctor. Meanwhile, a neighborhood teen plays a trick on Marshall while he decorates his house with Christmas lights.",English,USA,N/A,"2014-09-13 00:00:52"
tt2123282,"Naughty Reunion",2011,TV-MA,"83 min",Drama,2011-12-03,"David Nichols, David Nichols","Tina Hawthorne (original screenplay)","Jayden Cole, Dale DaBone, Daisy, Melessia Hayden",N/A,6.6,39,N/A,"Five former classmates agree to split the cost of a rental house in Santa Barbara. Each one hopes to hook up with someone they used to have a crush on. A bad guy figures he will seduce the ...",English,USA,N/A,"2014-07-28 00:16:44"
tt2123963,"How Many People Does It Take?",2011,TV-PG,"120 min",Documentary,2011-11-27,"Brian Spoor",N/A,"Dave Holmes",N/A,7.2,5,N/A,"Dave investigates the factories that make various objects and counts how many people it takes to make a bottle of bourbon, a deck of playing cards, fireworks, a 9mm pistol, a helicopter, and a bomb-defusing robot.",English,USA,N/A,"2014-08-05 00:28:51"
